Source,Package name,Package ID,ISBN,Unformatted ISBN,Book Title,Year,ISSN,Series Title,Volume,Imprint,Available Online,Status,Remarks,Shortcut URL
S&T,eBook - Earth and Planetary Sciences 2016,EBCEPS16,,9780081005248,Past Glacial Environments,2016,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,eBook - Earth and Planetary Sciences 2016,EBCEPS16,,9780081007037,Environmental Impacts of Renewable Energy in Developing Nations,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Earth and Planetary Sciences 2016,EBCEPS16,,9780124114562,Global Geoparks,2016,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,eBook - Earth and Planetary Sciences 2016,EBCEPS16,,9780128002759,Uncertainty Analysis in Earth and Environmental Science,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Earth and Planetary Sciences 2016,EBCEPS16,,9780128005354,Advances in Economic Geology,2015,,EDIC/Early Diagnosis in Cancer,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Earth and Planetary Sciences 2016,EBCEPS16,,9780128008935,Ore Dogs and Economic Geology,2015,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Earth and Planetary Sciences 2016,EBCEPS16,,9780128022948,Critical Infrastructure Protection,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Earth and Planetary Sciences 2016,EBCEPS16,,9780128025833,Electromagnetic Methods in the Borehole Geophysics,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Earth and Planetary Sciences 2016,EBCEPS16,,9780128028216,Coal Bed and Coal Mine Methane for Geoscientists and Engineers,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Earth and Planetary Sciences 2016,EBCEPS16,,9780128029329,Community Resilience,2016,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,eBook - Earth and Planetary Sciences 2016,EBCEPS16,,9780128030127,Random Field Models,2016,,,,,-- Not yet released --,Inactive,Withdrawn in November 2016,
S&T,eBook - Earth and Planetary Sciences 2016,EBCEPS16,,9780128036747,Photo Atlas of Mineral Pseudomorphism,2017,,,,,-- Not yet released --,Inactive,Withdrawn in November 2016,
S&T,eBook - Earth and Planetary Sciences 2016,EBCEPS16,,9780128040508,Nickel Sulfide Ores and Impact Melts,2017,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Earth and Planetary Sciences 2016,EBCEPS16,,9780128046449,Bio-Optical Modelling and Remote Sensing of Inland Waters,2017,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,eBook - Earth and Planetary Sciences 2016,EBCEPS16,,9780128053171,Soil Health and Intensification of Agroecosytems,2017,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,eBook - Earth and Planetary Sciences 2016,EBCEPS16,,9780128054741,The Indian Ocean Nodule Field,2017,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Earth and Planetary Sciences 2016,EBCEPS16,,9780128118368,The Indian Nitrogen Assessment,2017,,,,,-- Not yet released --,Inactive,Withdrawn in November 2016,
S&T,eBook - Earth and Planetary Sciences 2016,EBCEPS16,,9781785480737,Formation and Evolution of Geological Grains and Sediments,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Earth and Planetary Sciences 2016,EBCEPS16,,9781785481482,Interactive Evolution of Earth and Life,2016,,,,,-- Not yet released --,Inactive,Withdrawn in November 2016,
S&T,eBook - Energy 2016,EBCEN16,,16_NO_ISBN_070,UHV Transmission Technology,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Energy 2016,EBCEN16,,16_NO_ISBN_073,Non-Fossil Energy Development in China: Goals and Challenges,2016,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,eBook - Energy 2016,EBCEN16,,16_NO_ISBN_334,Gas-Fired Generation,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Energy 2016,EBCEN16,,9780081001967,Well Control for Completions and Interventions,2016,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,eBook - Energy 2016,EBCEN16,,9780081004470,The Performance of Concentrated Solar Power (CSP) Systems,2017,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,eBook - Energy 2016,EBCEN16,,9780123971807,Biofuels Handbook,2017,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Energy 2016,EBCEN16,,9780128001189,Electric Renewable Energy Systems,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Energy 2016,EBCEN16,,9780128017654,Introduction to Enhanced Recovery Methods for Heavy Oil and Tar Sands,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Energy 2016,EBCEN16,,9780128030974,Deep Shale Oil and Gas,2017,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Energy 2016,EBCEN16,,9780128032145,Biofuels for Aviation,2017,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Energy 2016,EBCEN16,,9780128036051,Large Scale Wind Power Grid Integration,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Energy 2016,EBCEN16,,9780128051849,Simulations Across Diverse Scales in Petroleum Systems,2016,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,eBook - Energy 2016,EBCEN16,,9781785480393,Intelligence in Energy,2016,,,,,-- Not yet released --,Inactive,Withdrawn in November 2016,
S&T,eBook - Energy 2016,EBCEN16,,9781785480935,Non Linear Programming and Dynamic Optimization in Energy Systems,2016,,,,,-- Not yet released --,Inactive,Withdrawn in November 2016,
S&T,eBook - Engineering 2016,EBCE16,,16_NO_ISBN_083,Managing Pipeline Integrity,2017,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Engineering 2016,EBCE16,,16_NO_ISBN_086,Construction Delays,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Engineering 2016,EBCE16,,16_NO_ISBN_091,Rheology of Non-spherical Particle Suspensions,2016,,,,,-- Not yet released --,Inactive,Withdrawn in December 2015,
S&T,eBook - Engineering 2016,EBCE16,,16_NO_ISBN_092,Solid State Lighting Technologies for Indoor Lighting,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Engineering 2016,EBCE16,,16_NO_ISBN_116,"EPLAN Electric P8 Reference Handbook, 4e",2016,,,,,-- Not yet released --,Inactive,Withdrawn in December 2015,
S&T,eBook - Engineering 2016,EBCE16,,16_NO_ISBN_342,Applied Geophysics,2017,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,eBook - Engineering 2016,EBCE16,,16_NO_ISBN_343,Compressed Sensing in Lifi and Wifi Networks,2017,,,,,-- Not yet released --,Inactive,Withdrawn in November 2016,
S&T,eBook - Engineering 2016,EBCE16,,16_NO_ISBN_345,Thermal Inertia in Energy Efficient Envelopes,2016,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780080966182,J & P Transformer Book,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780080971421,High Voltage Engineering Fundamentals,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780081000816,Design and Durability of Marine Concrete Structures,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780081002865,Mechanical testing of orthopaedic implants,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780081003282,Geometry for Naval Architects,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780081003367,Global Airspace Modernization,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780081003817,The Utilization of Slag in Civil Infrastructure Construction,2017,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780081006351,Smart Buildings,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780081006481,The Art of Cryogenics,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780081007051,Human Recognition in Unconstrained Environments,2017,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780081007730,Lea's Chemistry of Cement and Concrete,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780081009161,Topology Design Methods for Structural Optimization,2016,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780081009604,Recent Trends in Cold-Formed Steel Construction,2016,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780081009642,Morphing Wings Technology for Large Commercial Aircraft and Civil Rotocraft,2017,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780081009765,Characteristics and Uses of Steel Slag in Building Construction,2016,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780123838384,Dust Explosions in the Process Industries,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780124077126,Unsteady Flow and Aeroelasticity in Turbomachinery,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780124077133,Wake Vortex Control,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780124077140,Computational Intelligence in Aerospace Engineering,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780124077157,Atomistic Simulation Methods in Solid Mechanics,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780124095991,Railway Noise and Vibration,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780124167315,Design and Analysis of Intelligent Tires,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780124199521,Manned Spacecraft Design Principles,2015,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780124201019,Embedded Systems Networking,2017,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780128000045,Lean Combustion,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780128009680,Designing ARM based System-on-Chip,2015,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780128011867,Pattern Recognition,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780128013434,Soil Mechanics Calculations Principles and Methods,2017,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780128013694,Random Vibration of Complex Systems,2015,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780128015186,Wastewater Treatment Calculations,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780128016961,Gas Explosion Handbook,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780128019047,Envelope Tracking,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780128019238,Boundary Elements: Theory and Applications,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780128019788,Traffic Operations Analysis and Design,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780128020401,Computational Visual Perception for Image and Video Processing,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780128025758,Sliding Mode Control Using MATLAB,2016,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780128028575,Structural Behavior of Asphalt Pavements,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780128029589,Microelectronics for the Internet of Things,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780128031230,Analysis and Design of Integral Abutment Bridges,2017,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780128031322,Navigation with Signals and Constraints of Opportunity,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780128031407,Phasor Measurement Units and Wide Area Monitoring Systems,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780128032268,Risk Management of Medical Devices for Healthcare Organisations,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780128032305,Biomedical Engineering in Gastrointestinal Surgery,2017,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780128033111,Deep Learning in Computer Vision,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780128036778,Cooperative Control and Sensing for Mobile Sensor Networks,2017,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780128036877,Cellular Actuators,2016,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780128037669,Bioinspired Legged Locomotion,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780128037706,Conservation of Life: Essential Principles of Process Safety,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780128037799,Nano and Bio Heat Transfer and Fluid Flow,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780128037829,Chemical Engineering Process Simulation,2017,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780128043936,Designing the Built Environment for Regenerative Sustainability,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780128044315,Analysis and Design of Railway Bridges,2016,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780128044322,Bridge Engineering,2017,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780128044728,Gas Turbine Operations,2017,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780128044735,Basics of Gas Turbines,2017,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780128044919,Soil Mechanics,2017,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780128047057,Strut and Tie Models,2017,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780128047064,Structural Engineering Design Calculations and Rules of Thumb,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780128098950,Surface Production Operations: Volume IV: Pump and Compressor Systems: Mechanical Design and Specification,2017,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780128498927,"Thermal Stress Analysis of Composite Beams, Plates and Shells",2016,,,,,-- Not yet released --,Inactive,Withdrawn in December 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780128499092,Random Vibration of Complex Systems,2017,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780323377973,Shape-Memory Polymer Device Design,2017,,S671/Plastics Design Library,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780323395007,Introduction to Plastics Technology,2016,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
S&T,eBook - Engineering 2016,EBCE16,,9780323443715,Anticorrosive Rubber Lining,2017,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Engineering 2016,EBCE16,,9781455777556,Polymeric Foams Structure-Property-Performance,2017,,,,,-- Not yet released --,Inactive,Withdrawn in November 2016,
S&T,eBook - Engineering 2016,EBCE16,,9781569905135,Understanding Sustainability,2015,,,,,-- Not yet released --,Inactive,Withdrawn in September 2016,
S&T,eBook - Engineering 2016,EBCE16,,9781569905593,Plastics Handbook,2016,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Engineering 2016,EBCE16,,9781569905746,Moldflow Design Guide,2015,,,,,-- Not yet released --,Inactive,Withdrawn in May 2016,
S&T,eBook - Engineering 2016,EBCE16,,9781569905807,Robust Plastic Product Design,2015,,,,,-- Not yet released --,Inactive,Withdrawn in November 2016,
S&T,eBook - Engineering 2016,EBCE16,,9781569905845,Combination Technologies on the Basis of Injection Molding,2015,,,,,-- Not yet released --,Inactive,Withdrawn in February 2016,
